"","x"
"1",59.9529813337762
"2",0.991522295178305
"3",12.5091275696804
"4",33.7447466355268
"5",0.909128894456993
"6",119.784205408
"7",8.44485370751624
"8",114.093584522125
"9",53.3221578552356
"10",10.6307668186069
"11",5.60033487825402
"12",21.6007327077103
"13",67.4314286549231
"14",336.082367303392
"15",21.228249970679
"16",29.7268709423644
"17",294.646687777292
"18",97.326291685928
"19",69.1941421392818
"20",23.2949127776573
"21",33.2347037330555
"22",42.9513961579411
"23",8.40706477300454
"24",22.5235878160917
"25",28.4255701431377
"26",48.7299227500237
"27",3.16216012372416
"28",57.4964000717167
"29",40.1017508745444
"30",1.63450359106146
"31",22.9249999554809
"32",0.712260727159217
"33",32.3287233465229
"34",49.5416723670122
"35",100.344949069582
"36",18.9329620443393
"37",38.904811627226
"38",48.2625914747841
"39",12.506960890768
"40",70.5670443059409
"41",3.15876402524047
"42",5.28713867400977
"43",15.5809816043568
"44",151.709687232516
"45",19.1731087448006
"46",132.540613691643
"47",5.49725004789339
"48",45.1148468233389
"49",76.4349371561634
"50",5.66801531848778
"51",71.3640316938063
"52",153.423010875526
"53",29.7845588066736
"54",213.370630245031
"55",19.2802190991825
"56",96.0903211898397
"57",24.5507680567309
"58",16.8476748662839
"59",8.43546169848461
